date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:52:04	84406/84406	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:04%20GMT	https://mega.io/small-business	C:/Users/anees/Documents/notes/mega/mega.io/small-business.html	(from https://mega.io/)
14:52:05	77487/77487	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:05%20GMT	https://mega.io/contact	C:/Users/anees/Documents/notes/mega/mega.io/contact.html	(from https://mega.io/)
14:52:06	78625/78625	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:06%20GMT	https://mega.io/bug-bounty	C:/Users/anees/Documents/notes/mega/mega.io/bug-bounty.html	(from https://mega.io/)
14:52:06	197441/197441	---M--	200	added ('OK')	image/png	etag:%2263c4795a-30341%22	https://mega.io/wp-content/uploads/2023/01/Icon-3D-cloud.png	C:/Users/anees/Documents/notes/mega/mega.io/wp-content/uploads/2023/01/Icon-3D-cloud.png	(from https://mega.io/)
14:52:06	197728/197728	---M--	200	added ('OK')	image/png	etag:%2263c47959-30460%22	https://mega.io/wp-content/uploads/2023/01/Icon-3D-chat.png	C:/Users/anees/Documents/notes/mega/mega.io/wp-content/uploads/2023/01/Icon-3D-chat.png	(from https://mega.io/)
14:52:07	175043/175043	---M--	200	added ('OK')	image/png	etag:%2263c47959-2abc3%22	https://mega.io/wp-content/uploads/2023/01/Icon-3D-call.png	C:/Users/anees/Documents/notes/mega/mega.io/wp-content/uploads/2023/01/Icon-3D-call.png	(from https://mega.io/)
14:52:08	79528/79528	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:08%20GMT	https://mega.io/security	C:/Users/anees/Documents/notes/mega/mega.io/security.html	(from https://mega.io/)
14:52:09	746986/746986	---M--	200	added ('OK')	video/webm	etag:%2264cb402a-b65ea%22	https://mega.io/wp-content/uploads/20221223_Mega_Main_1-encryption-padlock-1.webm	C:/Users/anees/Documents/notes/mega/mega.io/wp-content/uploads/20221223_Mega_Main_1-encryption-padlock-1.webm	(from https://mega.io/)
14:52:09	1366279/1366279	---M--	200	added ('OK')	video/quicktime	etag:%2264cb3d68-14d907%22	https://mega.io/wp-content/uploads/20221223_Mega_Main_1-encryption-padlock-1-1.mov	C:/Users/anees/Documents/notes/mega/mega.io/wp-content/uploads/20221223_Mega_Main_1-encryption-padlock-1-1.qt	(from https://mega.io/)
14:52:09	1528805/1528805	---M--	200	added ('OK')	video/quicktime	etag:%2264cb3dde-1753e5%22	https://mega.io/wp-content/uploads/20221223_Mega_Main_2-big-files-1-1.mov	C:/Users/anees/Documents/notes/mega/mega.io/wp-content/uploads/20221223_Mega_Main_2-big-files-1-1.qt	(from https://mega.io/)
14:52:10	1624106/1624106	---M--	200	added ('OK')	video/quicktime	etag:%2264cb3e14-18c82a%22	https://mega.io/wp-content/uploads/20221223_Mega_Main_3-files-sharing-1-1.mov	C:/Users/anees/Documents/notes/mega/mega.io/wp-content/uploads/20221223_Mega_Main_3-files-sharing-1-1.qt	(from https://mega.io/)
14:52:10	976032/976032	---M--	200	added ('OK')	video/webm	etag:%2264cb418e-ee4a0%22	https://mega.io/wp-content/uploads/20221223_Mega_Main_3-files-sharing-1.webm	C:/Users/anees/Documents/notes/mega/mega.io/wp-content/uploads/20221223_Mega_Main_3-files-sharing-1.webm	(from https://mega.io/)
14:52:11	87504/87504	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:11%20GMT	https://mega.io/about	C:/Users/anees/Documents/notes/mega/mega.io/about.html	(from https://mega.io/)
14:52:11	814689/814689	---M--	200	added ('OK')	video/webm	etag:%2264cb4103-c6e61%22	https://mega.io/wp-content/uploads/20221223_Mega_Main_2-big-files-1.webm	C:/Users/anees/Documents/notes/mega/mega.io/wp-content/uploads/20221223_Mega_Main_2-big-files-1.webm	(from https://mega.io/)
14:52:11	1308577/1308577	---M--	200	added ('OK')	video/quicktime	etag:%2264cb3e35-13f7a1%22	https://mega.io/wp-content/uploads/20221223_Mega_Main_4-safebox-1-1.mov	C:/Users/anees/Documents/notes/mega/mega.io/wp-content/uploads/20221223_Mega_Main_4-safebox-1-1.qt	(from https://mega.io/)
14:52:11	763353/763353	---M--	200	added ('OK')	video/webm	etag:%2264cb41ca-ba5d9%22	https://mega.io/wp-content/uploads/20221223_Mega_Main_4-safebox-1.webm	C:/Users/anees/Documents/notes/mega/mega.io/wp-content/uploads/20221223_Mega_Main_4-safebox-1.webm	(from https://mega.io/)
14:52:11	1015125/1015125	---M--	200	added ('OK')	video/quicktime	etag:%2264cb3e63-f7d55%22	https://mega.io/wp-content/uploads/20221223_Mega_Main_5-devices-1-1.mov	C:/Users/anees/Documents/notes/mega/mega.io/wp-content/uploads/20221223_Mega_Main_5-devices-1-1.qt	(from https://mega.io/)
14:52:12	887785/887785	---M--	200	added ('OK')	video/webm	etag:%2264cb41f1-d8be9%22	https://mega.io/wp-content/uploads/20221223_Mega_Main_5-devices-1.webm	C:/Users/anees/Documents/notes/mega/mega.io/wp-content/uploads/20221223_Mega_Main_5-devices-1.webm	(from https://mega.io/)
14:52:12	477/477	---M--	200	added ('OK')	image/svg+xml	etag:%2266ab25b3-1dd%22	https://mega.io/wp-content/themes/megapages/megalib/images/dropbox-icon.svg	C:/Users/anees/Documents/notes/mega/mega.io/wp-content/themes/megapages/megalib/images/dropbox-icon.svg	(from https://mega.io/)
14:52:12	1614/1614	---M--	200	added ('OK')	image/svg+xml	etag:%2266ab25b3-64e%22	https://mega.io/wp-content/themes/megapages/megalib/images/googledrive-icon.svg	C:/Users/anees/Documents/notes/mega/mega.io/wp-content/themes/megapages/megalib/images/googledrive-icon.svg	(from https://mega.io/)
14:52:12	178859/178859	---M--	200	added ('OK')	image/png	etag:%226583909e-2baab%22	https://mega.io/wp-content/uploads/vpn-featured-promo_2840x2148.png	C:/Users/anees/Documents/notes/mega/mega.io/wp-content/uploads/vpn-featured-promo_2840x2148.png	(from https://mega.io/)
14:52:12	127979/127979	---M--	200	added ('OK')	image/png	etag:%226406679f-1f3eb%22	https://mega.io/wp-content/uploads/2023/03/20230215_Mega_icons_upd_00003.png	C:/Users/anees/Documents/notes/mega/mega.io/wp-content/uploads/2023/03/20230215_Mega_icons_upd_00003.png	(from https://mega.io/)
14:52:13	157324/157324	---M--	200	added ('OK')	image/png	etag:%2264066795-2668c%22	https://mega.io/wp-content/uploads/2023/03/20230221_Mega_icons_00025-1.png	C:/Users/anees/Documents/notes/mega/mega.io/wp-content/uploads/2023/03/20230221_Mega_icons_00025-1.png	(from https://mega.io/)
14:52:13	91550/91550	---M--	200	added ('OK')	image/png	etag:%2264066799-1659e%22	https://mega.io/wp-content/uploads/2023/03/20230215_Mega_icons_upd_00017.png	C:/Users/anees/Documents/notes/mega/mega.io/wp-content/uploads/2023/03/20230215_Mega_icons_upd_00017.png	(from https://mega.io/)
14:52:14	77268/77268	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:14%20GMT	https://mega.io/mobile	C:/Users/anees/Documents/notes/mega/mega.io/mobile.html	(from https://mega.io/)
14:52:15	178708/178708	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:15%20GMT	https://mega.io/desktop	C:/Users/anees/Documents/notes/mega/mega.io/desktop.html	(from https://mega.io/)
14:52:16	70631/70631	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:16%20GMT	https://mega.io/extensions	C:/Users/anees/Documents/notes/mega/mega.io/extensions.html	(from https://mega.io/)
14:52:16	108687/108687	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:17%20GMT	https://mega.io/cmd	C:/Users/anees/Documents/notes/mega/mega.io/cmd.html	(from https://mega.io/)
14:52:17	73098/73098	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:18%20GMT	https://mega.io/nas	C:/Users/anees/Documents/notes/mega/mega.io/nas.html	(from https://mega.io/)
14:52:18	70585/70585	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:18%20GMT	https://mega.io/achievements	C:/Users/anees/Documents/notes/mega/mega.io/achievements.html	(from https://mega.io/)
14:52:19	78895/78895	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:19%20GMT	https://mega.io/refer	C:/Users/anees/Documents/notes/mega/mega.io/refer.html	(from https://mega.io/)
14:52:20	68059/68059	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:20%20GMT	https://mega.io/reliability	C:/Users/anees/Documents/notes/mega/mega.io/reliability.html	(from https://mega.io/)
14:52:21	137043/137043	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:21%20GMT	https://mega.io/developers	C:/Users/anees/Documents/notes/mega/mega.io/developers.html	(from https://mega.io/)
14:52:22	66439/66439	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:22%20GMT	https://mega.io/resellers	C:/Users/anees/Documents/notes/mega/mega.io/resellers.html	(from https://mega.io/)
14:52:22	71767/71767	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:23%20GMT	https://mega.io/media	C:/Users/anees/Documents/notes/mega/mega.io/media.html	(from https://mega.io/)
14:52:23	127943/127943	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:24%20GMT	https://mega.io/terms	C:/Users/anees/Documents/notes/mega/mega.io/terms.html	(from https://mega.io/)
14:52:24	75148/75148	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:25%20GMT	https://mega.io/vpn-terms	C:/Users/anees/Documents/notes/mega/mega.io/vpn-terms.html	(from https://mega.io/)
14:52:25	99000/99000	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:26%20GMT	https://mega.io/privacy	C:/Users/anees/Documents/notes/mega/mega.io/privacy.html	(from https://mega.io/)
14:52:26	69062/69062	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:26%20GMT	https://mega.io/copyright	C:/Users/anees/Documents/notes/mega/mega.io/copyright.html	(from https://mega.io/)
14:52:27	84490/84490	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:27%20GMT	https://mega.io/takedown	C:/Users/anees/Documents/notes/mega/mega.io/takedown.html	(from https://mega.io/)
14:52:28	123933/123933	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:29%20GMT	https://mega.io/transparency	C:/Users/anees/Documents/notes/mega/mega.io/transparency.html	(from https://mega.io/)
14:52:29	71870/71870	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:29%20GMT	https://mega.io/mega-io-cookie	C:/Users/anees/Documents/notes/mega/mega.io/mega-io-cookie.html	(from https://mega.io/)
14:52:31	70914/70914	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2009:22:30%20GMT	https://mega.io/dispute	C:/Users/anees/Documents/notes/mega/mega.io/dispute.html	(from https://mega.io/)
